csn,csn_conv_index,conversation_id,title,default_model_slug,create_time,create_time_iso,n_user_msgs,first_user_time,first_user_time_iso,last_user_time,last_user_time_iso,recovered_id_str,recovered_id_confidence,recovered_id_date_source,recovered_id_time_source,recovered_id_comp_source,participant_id,participant_id_source,participant_id_confidence,csn_eval,n_user_messages,cognitive_engagement,query_sophistication,self_directedness,iterative_refinement,learning_orientation,agency_ownership,linguistic_production,memory_retention,metacognitive_awareness,overall_learning_quality,esperanto_usage_pct,mean_query_length,qt_translation,qt_grammar,qt_usage,qt_clarification,qt_application,qt_meta,error,id,id_date,id_time,id_computer,id_source,id_confidence,is_main_session,csn_list,n_conversations,total_user_msgs,first_user_time_participant,first_user_time_iso_participant,last_user_time_participant,last_user_time_iso_participant,duration_min
CSN2,16,674eda77-ed70-8009-a559-1b3a655d0301,ID Assistance,gpt-4o,1733220984.378766,2024-12-03T10:16:24.378766+00:00,12,1733220983.728,2024-12-03T10:16:23.728000+00:00,1733222170.719,2024-12-03T10:36:10.719000+00:00,,,,,,03122024_1000_2,recovered_unique,high,CSN2,12,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,50.0,4.75,40.0,30.0,10.0,10.0,10.0,0.0,,03122024_1000_2,2024-12-03,10:00,2,recovered_unique,high,True,CSN2,1,12,1733220983.728,2024-12-03T10:16:23.728000+00:00,1733222170.719,2024-12-03T10:36:10.719000+00:00,19.78318333625793
CSN2,17,6749fe9f-9894-8009-9513-75805daf366e,Login Assistance,gpt-4o,1732902559.754364,2024-11-29T17:49:19.754364+00:00,1,1732902559.118,2024-11-29T17:49:19.118000+00:00,1732902559.118,2024-11-29T17:49:19.118000+00:00,,,,,,29112024_1749_0,synthetic_from_conv_time,synthetic_low,CSN2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,29112024_1749_0,2024-11-29,17:49,0,synthetic_from_conv_time,synthetic_low,False,CSN1;CSN2;CSN3;CSN4;CSN5;CSN6;CSN7;CSN8,8,8,1732902558.242,2024-11-29T17:49:18.242000+00:00,1732902559.118,2024-11-29T17:49:19.118000+00:00,0.0145999987920125
CSN2,18,674da4e4-ee00-8009-9d26-98c351663e12,ID Assistance,gpt-4o,1733141733.37054,2024-12-02T12:15:33.370540+00:00,33,1733141732.768,2024-12-02T12:15:32.768000+00:00,1733142850.729,2024-12-02T12:34:10.729000+00:00,,,,,,02122024_1215_2,recovered_unique,high,CSN2,33,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,70.0,5.5,40.0,30.0,10.0,0.0,15.0,5.0,,02122024_1215_2,2024-12-02,12:15,2,recovered_unique,high,True,CSN2,1,33,1733141732.768,2024-12-02T12:15:32.768000+00:00,1733142850.729,2024-12-02T12:34:10.729000+00:00,18.63268333673477
CSN2,19,67486406-1674-8009-8962-1cf4e5beddc6,Nottingham Weather Update,gpt-4o,1732797446.511191,2024-11-28T12:37:26.511191+00:00,1,1732797445.869,2024-11-28T12:37:25.869000+00:00,1732797445.869,2024-11-28T12:37:25.869000+00:00,,,,,,28112024_1237_0,synthetic_from_conv_time,synthetic_low,CSN2,1,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,50.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,,28112024_1237_0,2024-11-28,12:37,0,synthetic_from_conv_time,synthetic_low,False,CSN2,1,1,1732797445.869,2024-11-28T12:37:25.869000+00:00,1732797445.869,2024-11-28T12:37:25.869000+00:00,0.0
CSN3,0,6751d825-07e4-8007-9d0f-9062466a11d0,Kiel diri ŝati,gpt-4o,1733416997.265768,2024-12-05T16:43:17.265768+00:00,12,1733416997.269941,2024-12-05T16:43:17.269941+00:00,1733417777.175505,2024-12-05T16:56:17.175505+00:00,,,,,,05122024_1615_3,recovered_unique,high,CSN3,12,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,33.0,7.25,25.0,25.0,25.0,12.5,12.5,0.0,,05122024_1615_3,2024-12-05,16:15,3,recovered_unique,high,True,CSN3,1,12,1733416997.269941,2024-12-05T16:43:17.269941+00:00,1733417777.175505,2024-12-05T16:56:17.175505+00:00,12.998426063855488
CSN3,1,67517fce-97b4-8007-a7bf-472135687f45,Event and Item Inquiry,gpt-4o,1733394382.90543,2024-12-05T10:26:22.905430+00:00,1,1733394382.909874,2024-12-05T10:26:22.909874+00:00,1733394382.909874,2024-12-05T10:26:22.909874+00:00,,,,,,05122024_1026_0,synthetic_from_conv_time,synthetic_low,CSN3,5,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,60.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,,05122024_1026_0,2024-12-05,10:26,0,synthetic_from_conv_time,synthetic_low,True,CSN3,1,1,1733394382.909874,2024-12-05T10:26:22.909874+00:00,1733394382.909874,2024-12-05T10:26:22.909874+00:00,0.0
CSN3,2,675182e0-a754-8007-8933-bc5527c1374b,ID confirmation assistance,gpt-4o,1733395168.843965,2024-12-05T10:39:28.843965+00:00,6,1733395168.849637,2024-12-05T10:39:28.849637+00:00,1733395934.521319,2024-12-05T10:52:14.521319+00:00,,,,,,05122024_1039_3,recovered_unique,high,CSN3,6,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,40.0,9.5,40.0,0.0,20.0,0.0,20.0,20.0,,05122024_1039_3,2024-12-05,10:39,3,recovered_unique,high,True,CSN3,1,6,1733395168.849637,2024-12-05T10:39:28.849637+00:00,1733395934.521319,2024-12-05T10:52:14.521319+00:00,12.76119469801585
CSN3,3,6751c3a1-aad8-8007-82d9-7ee9116afc84,ID confirmation and assistance,gpt-4o,1733411746.063092,2024-12-05T15:15:46.063092+00:00,13,1733411746.1336,2024-12-05T15:15:46.133600+00:00,1733413011.889598,2024-12-05T15:36:51.889598+00:00,,,,,,05122024_1515_3,recovered_unique,high,CSN3,13,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,25.0,5.384615384615385,50.0,20.0,10.0,10.0,10.0,0.0,,05122024_1515_3,2024-12-05,15:15,3,recovered_unique,high,True,CSN3,1,13,1733411746.1336,2024-12-05T15:15:46.133600+00:00,1733413011.889598,2024-12-05T15:36:51.889598+00:00,21.09593329826991
CSN3,4,675095c8-87f4-8007-8c3f-3c282d7bfc52,ID Update Confirmation,gpt-4o,1733334472.720117,2024-12-04T17:47:52.720117+00:00,12,1733334472.723228,2024-12-04T17:47:52.723228+00:00,1733335118.736956,2024-12-04T17:58:38.736956+00:00,,,,,,04122024_1730_3,recovered_unique,high,CSN3,12,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,25.0,7.25,33.0,25.0,17.0,8.0,8.0,8.0,,04122024_1730_3,2024-12-04,17:30,3,recovered_unique,high,True,CSN3,1,12,1733334472.723228,2024-12-04T17:47:52.723228+00:00,1733335118.736956,2024-12-04T17:58:38.736956+00:00,10.766895465056102
CSN3,5,67507929-12a4-8007-9271-e35991cffe5b,Gramatika korekto en Esperanto,gpt-4o,1733327145.57175,2024-12-04T15:45:45.571750+00:00,3,1733327145.577381,2024-12-04T15:45:45.577381+00:00,1733330545.470447,2024-12-04T16:42:25.470447+00:00,,,,,,04122024_1545_0,synthetic_from_conv_time,synthetic_low,CSN3,3,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,66.0,6.33,0.0,66.0,0.0,33.0,0.0,0.0,,04122024_1545_0,2024-12-04,15:45,0,synthetic_from_conv_time,synthetic_low,True,CSN3,1,3,1733327145.577381,2024-12-04T15:45:45.577381+00:00,1733330545.470447,2024-12-04T16:42:25.470447+00:00,56.66488443613052
CSN3,6,67507566-c718-8007-8b75-a8b2655b9e02,ID Update Confirmation,gpt-4o,1733326183.040496,2024-12-04T15:29:43.040496+00:00,6,1733326183.043958,2024-12-04T15:29:43.043958+00:00,1733326703.763857,2024-12-04T15:38:23.763857+00:00,,,,,,04122024_1500_3,recovered_unique,high,CSN3,6,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,50.0,6.5,33.0,33.0,0.0,0.0,33.0,0.0,,04122024_1500_3,2024-12-04,15:00,3,recovered_unique,high,True,CSN3,1,6,1733326183.043958,2024-12-04T15:29:43.043958+00:00,1733326703.763857,2024-12-04T15:38:23.763857+00:00,8.678664982318878
CSN3,7,67505fdc-8d9c-8007-b26d-89e7600ba030,ID Confirmation and Assistance,gpt-4o,1733320668.875838,2024-12-04T13:57:48.875838+00:00,37,1733320668.885808,2024-12-04T13:57:48.885808+00:00,1733321746.215133,2024-12-04T14:15:46.215133+00:00,,,,,,04122024_1345_3,recovered_unique,high,CSN3,37,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,80.0,4.5,20.0,40.0,20.0,10.0,10.0,0.0,,04122024_1345_3,2024-12-04,13:45,3,recovered_unique,high,True,CSN3,1,37,1733320668.885808,2024-12-04T13:57:48.885808+00:00,1733321746.215133,2024-12-04T14:15:46.215133+00:00,17.955488749345143
CSN3,8,6750513e-bbd4-8007-b71d-cd8963850a53,ID Update Confirmation,gpt-4o,1733316927.060675,2024-12-04T12:55:27.060675+00:00,1,1733316927.065174,2024-12-04T12:55:27.065174+00:00,1733316927.065174,2024-12-04T12:55:27.065174+00:00,,,,,,04122024_1300_3,recovered_unique,high,CSN3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04122024_1300_3,2024-12-04,13:00,3,recovered_unique,high,True,CSN3,1,1,1733316927.065174,2024-12-04T12:55:27.065174+00:00,1733316927.065174,2024-12-04T12:55:27.065174+00:00,0.0
CSN3,9,67503f6d-6544-8007-813a-914446a27fe3,ID Assistance,gpt-4o,1733312365.659011,2024-12-04T11:39:25.659011+00:00,23,1733312365.665924,2024-12-04T11:39:25.665924+00:00,1733313052.804215,2024-12-04T11:50:52.804215+00:00,,,,,,04122024_1115_3,recovered_unique,high,CSN3,23,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,15.0,3.65,70.0,15.0,5.0,0.0,5.0,5.0,,04122024_1115_3,2024-12-04,11:15,3,recovered_unique,high,True,CSN3,1,23,1733312365.665924,2024-12-04T11:39:25.665924+00:00,1733313052.804215,2024-12-04T11:50:52.804215+00:00,11.452304848035176
CSN3,10,67502ba7-b380-8007-95f3-66c7c7d6cf72,04122024_1035_3,gpt-4o,1733307303.877396,2024-12-04T10:15:03.877396+00:00,23,1733307303.882603,2024-12-04T10:15:03.882603+00:00,1733309137.815274,2024-12-04T10:45:37.815274+00:00,,,,,,04122024_1015_0,synthetic_from_conv_time,synthetic_low,CSN3,23,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,55.0,3.5,30.0,20.0,20.0,10.0,15.0,5.0,,04122024_1015_0,2024-12-04,10:15,0,synthetic_from_conv_time,synthetic_low,True,CSN3;CSN9,2,24,1733307303.882603,2024-12-04T10:15:03.882603+00:00,1733309137.815274,2024-12-04T10:45:37.815274+00:00,30.565544517834983
CSN3,11,674f43a2-b3cc-8007-9f0e-680bba39651a,ID Confirmation Assistance,gpt-4o,1733247906.974303,2024-12-03T17:45:06.974303+00:00,19,1733247906.34,2024-12-03T17:45:06.340000+00:00,1733249069.988,2024-12-03T18:04:29.988000+00:00,,,,,,03122024_1730_3,recovered_unique,high,CSN3,19,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,35.0,4.5,50.0,20.0,10.0,0.0,10.0,10.0,,03122024_1730_3,2024-12-03,17:30,3,recovered_unique,high,True,CSN3,1,19,1733247906.34,2024-12-03T17:45:06.340000+00:00,1733249069.988,2024-12-03T18:04:29.988000+00:00,19.39413333336512
CSN3,12,674f00a2-734c-8007-b204-ad33a44e0035,ID Request Assistance,gpt-4o,1733230754.641062,2024-12-03T12:59:14.641062+00:00,16,1733230754.243,2024-12-03T12:59:14.243000+00:00,1733231659.14,2024-12-03T13:14:19.140000+00:00,,,,,,03122024_1230_3,recovered_unique,high,CSN3,16,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,40.0,5.25,20.0,40.0,20.0,10.0,10.0,0.0,,03122024_1230_3,2024-12-03,12:30,3,recovered_unique,high,True,CSN3,1,16,1733230754.243,2024-12-03T12:59:14.243000+00:00,1733231659.14,2024-12-03T13:14:19.140000+00:00,15.081616667906443
CSN3,13,674f365d-1050-8007-accd-c80e79db2605,ID Confirmation Assistance,gpt-4o,1733244509.37782,2024-12-03T16:48:29.377820+00:00,23,1733244508.778,2024-12-03T16:48:28.778000+00:00,1733245107.797,2024-12-03T16:58:27.797000+00:00,,,,,,03122024_1648_3,recovered_unique,high,CSN3,23,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,85.0,4.0,20.0,40.0,20.0,0.0,10.0,10.0,,03122024_1648_3,2024-12-03,16:48,3,recovered_unique,high,True,CSN3,1,23,1733244508.778,2024-12-03T16:48:28.778000+00:00,1733245107.797,2024-12-03T16:58:27.797000+00:00,9.983649996916451
CSN3,14,674f223e-6630-8007-80e2-29de999cbdea,ID Confirmation Assistance,gpt-4o,1733239358.581566,2024-12-03T15:22:38.581566+00:00,9,1733239357.987,2024-12-03T15:22:37.987000+00:00,1733240190.963,2024-12-03T15:36:30.963000+00:00,,,,,,03122024_1521_3,recovered_unique,high,CSN3,9,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,11.0,6.22,44.0,22.0,11.0,11.0,11.0,0.0,,03122024_1521_3,2024-12-03,15:21,3,recovered_unique,high,True,CSN3,1,9,1733239357.987,2024-12-03T15:22:37.987000+00:00,1733240190.963,2024-12-03T15:36:30.963000+00:00,13.882933334509532
CSN3,15,674eec02-1014-8007-b9ee-05fc065bbee2,ID Timestamp Clarification,gpt-4o,1733225474.333182,2024-12-03T11:31:14.333182+00:00,13,1733225473.809,2024-12-03T11:31:13.809000+00:00,1733226714.903,2024-12-03T11:51:54.903000+00:00,,,,,,03122014_1131_3,recovered_unique,high,CSN3,13,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,3.25,15.0,30.0,15.0,0.0,15.0,0.0,,03122014_1131_3,2014-12-03,11:31,3,recovered_unique,high,False,CSN3,1,13,1733225473.809,2024-12-03T11:31:13.809000+00:00,1733226714.903,2024-12-03T11:51:54.903000+00:00,20.684900001684824
CSN3,16,674edc52-4ba8-8007-b07d-e55d177bea8b,ID Confirmation Assistance,gpt-4o,1733221458.58394,2024-12-03T10:24:18.583940+00:00,8,1733221458.078,2024-12-03T10:24:18.078000+00:00,1733222262.434,2024-12-03T10:37:42.434000+00:00,,,,,,03122024_1024_3,recovered_unique,high,CSN3,8,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,50.0,7.375,25.0,50.0,25.0,0.0,0.0,0.0,,03122024_1024_3,2024-12-03,10:24,3,recovered_unique,high,True,CSN3,1,8,1733221458.078,2024-12-03T10:24:18.078000+00:00,1733222262.434,2024-12-03T10:37:42.434000+00:00,13.405933332443237
CSN3,17,6749fe9e-cdbc-8007-9922-273aea11c9e1,Google Login Instructions,gpt-4o,1732902559.063339,2024-11-29T17:49:19.063339+00:00,1,1732902558.292,2024-11-29T17:49:18.292000+00:00,1732902558.292,2024-11-29T17:49:18.292000+00:00,,,,,,29112024_1749_0,synthetic_from_conv_time,synthetic_low,CSN3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,29112024_1749_0,2024-11-29,17:49,0,synthetic_from_conv_time,synthetic_low,False,CSN1;CSN2;CSN3;CSN4;CSN5;CSN6;CSN7;CSN8,8,8,1732902558.242,2024-11-29T17:49:18.242000+00:00,1732902559.118,2024-11-29T17:49:19.118000+00:00,0.0145999987920125
CSN3,18,674da5ff-c5e0-8007-b3c9-5faf7fdd3d94,ID Assistance,gpt-4o,1733142016.019932,2024-12-02T12:20:16.019932+00:00,21,1733142015.627,2024-12-02T12:20:15.627000+00:00,1733142865.978,2024-12-02T12:34:25.978000+00:00,,,,,,02122024_1220_0,synthetic_from_conv_time,synthetic_low,CSN3,21,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,70.0,5.5,20.0,40.0,20.0,0.0,15.0,5.0,,02122024_1220_0,2024-12-02,12:20,0,synthetic_from_conv_time,synthetic_low,True,CSN3,1,21,1733142015.627,2024-12-02T12:20:15.627000+00:00,1733142865.978,2024-12-02T12:34:25.978000+00:00,14.172516663869224
CSN3,19,6748609d-6294-8007-8fbf-e4d175374104,Code Interpretation Request,gpt-4o,1732796573.54373,2024-11-28T12:22:53.543730+00:00,28,1732796573.137,2024-11-28T12:22:53.137000+00:00,1732797698.429,2024-11-28T12:41:38.429000+00:00,,,,,,28112024_1222_0,synthetic_from_conv_time,synthetic_low,CSN3,27,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,80.0,6.0,20.0,40.0,10.0,10.0,15.0,5.0,,28112024_1222_0,2024-11-28,12:22,0,synthetic_from_conv_time,synthetic_low,False,CSN3,1,28,1732796573.137,2024-11-28T12:22:53.137000+00:00,1732797698.429,2024-11-28T12:41:38.429000+00:00,18.75486666361491
CSN4,0,6751d6a0-40a4-8012-9d7b-d5fb37820a93,ID Inquiry and Assistance,gpt-4o,1733416608.447305,2024-12-05T16:36:48.447305+00:00,28,1733416608.450479,2024-12-05T16:36:48.450479+00:00,1733417816.361559,2024-12-05T16:56:56.361559+00:00,,,,,,05122024_1615_4,recovered_unique,high,CSN4,28,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,45.0,5.25,40.0,20.0,15.0,10.0,10.0,5.0,,05122024_1615_4,2024-12-05,16:15,4,recovered_unique,high,True,CSN4,1,28,1733416608.450479,2024-12-05T16:36:48.450479+00:00,1733417816.361559,2024-12-05T16:56:56.361559+00:00,20.131851331392923
CSN4,1,6751c538-2804-8012-9656-e32c9fd3b1fd,ID Assistance Request,gpt-4o,1733412152.455439,2024-12-05T15:22:32.455439+00:00,12,1733412152.459661,2024-12-05T15:22:32.459661+00:00,1733413085.885327,2024-12-05T15:38:05.885327+00:00,,,,,,05122024_1500_4,recovered_unique,high,CSN4,12,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,70.0,4.25,60.0,20.0,10.0,0.0,10.0,0.0,,05122024_1500_4,2024-12-05,15:00,4,recovered_unique,high,True,CSN4,1,12,1733412152.459661,2024-12-05T15:22:32.459661+00:00,1733413085.885327,2024-12-05T15:38:05.885327+00:00,15.557094434897104
CSN4,2,675077c2-e1a4-8012-b35e-82103ba1f58f,La birdo en Esperanto,gpt-4o,1733326787.082852,2024-12-04T15:39:47.082852+00:00,3,1733326787.085887,2024-12-04T15:39:47.085887+00:00,1733326831.185961,2024-12-04T15:40:31.185961+00:00,,,,,,04122024_1539_0,synthetic_from_conv_time,synthetic_low,CSN4,3,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,3.6666666666666665,100.0,0.0,0.0,0.0,0.0,0.0,,04122024_1539_0,2024-12-04,15:39,0,synthetic_from_conv_time,synthetic_low,True,CSN4,1,3,1733326787.085887,2024-12-04T15:39:47.085887+00:00,1733326831.185961,2024-12-04T15:40:31.185961+00:00,0.7350012342135112
CSN4,3,675098b3-5d34-8012-af9c-ce0348264320,Verbo adecuado en español,gpt-4o,1733335219.60116,2024-12-04T18:00:19.601160+00:00,9,1733335219.604027,2024-12-04T18:00:19.604027+00:00,1733335538.599181,2024-12-04T18:05:38.599181+00:00,,,,,,04122024_1800_0,synthetic_from_conv_time,synthetic_low,CSN4,9,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,100.0,8.5,20.0,40.0,20.0,0.0,10.0,10.0,,04122024_1800_0,2024-12-04,18:00,0,synthetic_from_conv_time,synthetic_low,True,CSN4,1,9,1733335219.604027,2024-12-04T18:00:19.604027+00:00,1733335538.599181,2024-12-04T18:05:38.599181+00:00,5.316585898399353
CSN4,4,675071b1-c890-8012-b7df-3a36295f0be9,ID Assistance,gpt-4o,1733325234.025288,2024-12-04T15:13:54.025288+00:00,11,1733325234.028959,2024-12-04T15:13:54.028959+00:00,1733326488.580866,2024-12-04T15:34:48.580866+00:00,,,,,,04122024_1500_4,recovered_unique,high,CSN4,11,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.5,80.0,7.7272727272727275,30.0,40.0,20.0,10.0,0.0,0.0,,04122024_1500_4,2024-12-04,15:00,4,recovered_unique,high,True,CSN4,1,11,1733325234.028959,2024-12-04T15:13:54.028959+00:00,1733326488.580866,2024-12-04T15:34:48.580866+00:00,20.909198451042176
CSN4,5,67506105-6a6c-8012-808c-550a16b728b4,ID Request Summary,gpt-4o,1733320965.673573,2024-12-04T14:02:45.673573+00:00,27,1733320965.682151,2024-12-04T14:02:45.682151+00:00,1733322283.654987,2024-12-04T14:24:43.654987+00:00,,,,,,04122023_1402_4,recovered_unique,high,CSN4,27,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,100.0,6.5,40.0,30.0,10.0,10.0,10.0,0.0,,04122023_1402_4,2023-12-04,14:02,4,recovered_unique,high,False,CSN4,1,27,1733320965.682151,2024-12-04T14:02:45.682151+00:00,1733322283.654987,2024-12-04T14:24:43.654987+00:00,21.96621393362681
CSN4,6,675054c2-319c-8012-a01c-54c697c6220e,Kial aldoni n en Esperanto,gpt-4o,1733317826.505816,2024-12-04T13:10:26.505816+00:00,1,1733317826.511676,2024-12-04T13:10:26.511676+00:00,1733317826.511676,2024-12-04T13:10:26.511676+00:00,,,,,,04122024_1310_0,synthetic_from_conv_time,synthetic_low,CSN4,1,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,7.0,0.0,100.0,0.0,0.0,0.0,0.0,,04122024_1310_0,2024-12-04,13:10,0,synthetic_from_conv_time,synthetic_low,True,CSN4,1,1,1733317826.511676,2024-12-04T13:10:26.511676+00:00,1733317826.511676,2024-12-04T13:10:26.511676+00:00,0.0
CSN4,7,67505096-6fb4-8012-9c57-3c7b24ff42f2,ID Request Summary,gpt-4o-mini,1733316758.974245,2024-12-04T12:52:38.974245+00:00,9,1733316758.98054,2024-12-04T12:52:38.980540+00:00,1733317644.94164,2024-12-04T13:07:24.941640+00:00,,,,,,04122024_1230_4,recovered_unique,high,CSN4,8,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.5,44.0,6.125,50.0,25.0,25.0,0.0,0.0,0.0,,04122024_1230_4,2024-12-04,12:30,4,recovered_unique,high,True,CSN4,1,9,1733316758.98054,2024-12-04T12:52:38.980540+00:00,1733317644.94164,2024-12-04T13:07:24.941640+00:00,14.766018331050873
CSN4,8,67503fd0-9938-8012-b0a7-6f45ee4dea5b,ID Request Acknowledged,gpt-4o,1733312465.015899,2024-12-04T11:41:05.015899+00:00,25,1733312465.026709,2024-12-04T11:41:05.026709+00:00,1733313616.046141,2024-12-04T12:00:16.046141+00:00,,,,,,04122024_1115_4,recovered_unique,high,CSN4,25,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,95.0,3.4,40.0,20.0,20.0,10.0,10.0,0.0,,04122024_1115_4,2024-12-04,11:15,4,recovered_unique,high,True,CSN4,1,25,1733312465.026709,2024-12-04T11:41:05.026709+00:00,1733313616.046141,2024-12-04T12:00:16.046141+00:00,19.18365719715754
CSN4,9,67502e3e-ba78-8012-b7b7-a62bd984eaf2,ID clarification request,gpt-4o,1733307966.953134,2024-12-04T10:26:06.953134+00:00,18,1733307966.95651,2024-12-04T10:26:06.956510+00:00,1733308938.714776,2024-12-04T10:42:18.714776+00:00,,,,,,04122024_1000_4,recovered_unique,medium,CSN4,18,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,50.0,5.6,40.0,20.0,20.0,10.0,10.0,0.0,,04122024_1000_4,2024-12-04,10:00,4,recovered_unique,,True,CSN4,1,18,1733307966.95651,2024-12-04T10:26:06.956510+00:00,1733308938.714776,2024-12-04T10:42:18.714776+00:00,16.195971099535623
CSN4,10,674f432b-8278-8012-9664-83e43c70915a,Esperanto Language Facts,gpt-4o-mini,1733247787.834772,2024-12-03T17:43:07.834772+00:00,14,1733247787.195,2024-12-03T17:43:07.195000+00:00,1733249664.126,2024-12-03T18:14:24.126000+00:00,,,,,,03122024_1743_0,synthetic_from_conv_time,synthetic_low,CSN4,14,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,80.0,8.5,30.0,30.0,20.0,10.0,10.0,0.0,,03122024_1743_0,2024-12-03,17:43,0,synthetic_from_conv_time,synthetic_low,True,CSN4,1,14,1733247787.195,2024-12-03T17:43:07.195000+00:00,1733249664.126,2024-12-03T18:14:24.126000+00:00,31.282183333237967
CSN4,11,674f3315-3934-8012-b416-99531f564e58,Esperanto Exercises Help,gpt-4o,1733243669.491057,2024-12-03T16:34:29.491057+00:00,32,1733243668.893,2024-12-03T16:34:28.893000+00:00,1733245098.243,2024-12-03T16:58:18.243000+00:00,,,,,,03122024_1643_4,imputed_from_multi_candidates,imputed_medium,CSN4,0,,,,,,,,,,,,,,,,,,,'dict' object has no attribute 'strip',03122024_1643_4,2024-12-03,16:43,4,imputed_from_multi_candidates,imputed_medium,True,CSN4,1,32,1733243668.893,2024-12-03T16:34:28.893000+00:00,1733245098.243,2024-12-03T16:58:18.243000+00:00,23.822500002384185
CSN4,12,674f121c-1a64-8012-a482-d39eaa4e7c63,ID Confirmation,gpt-4o-mini,1733235228.319749,2024-12-03T14:13:48.319749+00:00,6,1733235227.795,2024-12-03T14:13:47.795000+00:00,1733235820.35,2024-12-03T14:23:40.350000+00:00,,,,,,03122024_1345_4,recovered_unique,high,CSN4,6,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,80.0,8.5,20.0,40.0,0.0,0.0,40.0,0.0,,03122024_1345_4,2024-12-03,13:45,4,recovered_unique,high,True,CSN4,1,6,1733235227.795,2024-12-03T14:13:47.795000+00:00,1733235820.35,2024-12-03T14:23:40.350000+00:00,9.875916663805643
CSN4,13,674f00ca-67e0-8012-afcb-c3ff1beb6ad1,ID Sharing and Assistance,gpt-4o,1733230794.707367,2024-12-03T12:59:54.707367+00:00,15,1733230794.17,2024-12-03T12:59:54.170000+00:00,1733231738.944,2024-12-03T13:15:38.944000+00:00,,,,,,03122024_1300_4,imputed_from_multi_candidates,imputed_medium,CSN4,15,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.5,10.0,4.2,40.0,30.0,0.0,0.0,20.0,10.0,,03122024_1300_4,2024-12-03,13:00,4,imputed_from_multi_candidates,imputed_medium,True,CSN4,1,15,1733230794.17,2024-12-03T12:59:54.170000+00:00,1733231738.944,2024-12-03T13:15:38.944000+00:00,15.746233332157136
